,title,collections,current_price,colors,sizes,is_active,quantity
394,Women's Wide Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",29.9,DarkGray,XL,True,300
394,Women's Wide Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",29.9,DarkGray,XXL,True,300
395,Women's Stretch French Terry Hem Squeezing Pants,"['womens-loungewear', 'pajamas-loungewear']",39.9,Ivory,XS,True,300
395,Women's Stretch French Terry Hem Squeezing Pants,"['womens-loungewear', 'pajamas-loungewear']",39.9,Ivory,S,True,300
395,Women's Stretch French Terry Hem Squeezing Pants,"['womens-loungewear', 'pajamas-loungewear']",39.9,Ivory,M,True,300
395,Women's Stretch French Terry Hem Squeezing Pants,"['womens-loungewear', 'pajamas-loungewear']",39.9,Ivory,L,True,300
395,Women's Stretch French Terry Hem Squeezing Pants,"['womens-loungewear', 'pajamas-loungewear']",39.9,Ivory,XL,True,300
395,Women's Stretch French Terry Hem Squeezing Pants,"['womens-loungewear', 'pajamas-loungewear']",39.9,DarkGray,XS,True,300
395,Women's Stretch French Terry Hem Squeezing Pants,"['womens-loungewear', 'pajamas-loungewear']",39.9,DarkGray,S,True,300
395,Women's Stretch French Terry Hem Squeezing Pants,"['womens-loungewear', 'pajamas-loungewear']",39.9,DarkGray,M,True,300
395,Women's Stretch French Terry Hem Squeezing Pants,"['womens-loungewear', 'pajamas-loungewear']",39.9,DarkGray,L,True,300
395,Women's Stretch French Terry Hem Squeezing Pants,"['womens-loungewear', 'pajamas-loungewear']",39.9,DarkGray,XL,True,300
395,Women's Stretch French Terry Hem Squeezing Pants,"['womens-loungewear', 'pajamas-loungewear']",39.9,Black,XS,True,300
395,Women's Stretch French Terry Hem Squeezing Pants,"['womens-loungewear', 'pajamas-loungewear']",39.9,Black,S,True,300
395,Women's Stretch French Terry Hem Squeezing Pants,"['womens-loungewear', 'pajamas-loungewear']",39.9,Black,M,True,300
395,Women's Stretch French Terry Hem Squeezing Pants,"['womens-loungewear', 'pajamas-loungewear']",39.9,Black,L,True,300
395,Women's Stretch French Terry Hem Squeezing Pants,"['womens-loungewear', 'pajamas-loungewear']",39.9,Black,XL,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,Black,XS,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,Black,S,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,Black,M,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,Black,L,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,Black,XL,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,Black,XXL,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,Ivory,XS,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,Ivory,S,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,Ivory,M,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,Ivory,L,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,Ivory,XL,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,Ivory,XXL,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,SmokyGreen,XS,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,SmokyGreen,S,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,SmokyGreen,M,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,SmokyGreen,L,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,SmokyGreen,XL,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,SmokyGreen,XXL,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,LightBlue,XS,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,LightBlue,S,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,LightBlue,M,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,LightBlue,L,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,LightBlue,XL,True,300
396,Women's Smooth Ribbed Long Cardigan,"['womens-loungewear', 'pajamas-loungewear']",49.9,LightBlue,XXL,True,300
397,Women's Stretch French Terry Pants,"['womens-loungewear', 'pajamas-loungewear']",29.9,DarkGray,S-M,True,300
397,Women's Stretch French Terry Pants,"['womens-loungewear', 'pajamas-loungewear']",29.9,DarkGray,L-XL,True,300
397,Women's Stretch French Terry Pants,"['womens-loungewear', 'pajamas-loungewear']",29.9,Black,S-M,True,300
397,Women's Stretch French Terry Pants,"['womens-loungewear', 'pajamas-loungewear']",29.9,Black,L-XL,True,300
398,Women's Stretch Ribbed Turtle Neck Patterned Long Sleeve T-Shirt,"['womens-t-shirts', 'women', 'womens-tops']",19.9,LightBeigePattern,XS,True,300
398,Women's Stretch Ribbed Turtle Neck Patterned Long Sleeve T-Shirt,"['womens-t-shirts', 'women', 'womens-tops']",19.9,LightBeigePattern,S,True,300
398,Women's Stretch Ribbed Turtle Neck Patterned Long Sleeve T-Shirt,"['womens-t-shirts', 'women', 'womens-tops']",19.9,LightBeigePattern,M,True,300
398,Women's Stretch Ribbed Turtle Neck Patterned Long Sleeve T-Shirt,"['womens-t-shirts', 'women', 'womens-tops']",19.9,LightBeigePattern,L,True,300
398,Women's Stretch Ribbed Turtle Neck Patterned Long Sleeve T-Shirt,"['womens-t-shirts', 'women', 'womens-tops']",19.9,LightBeigePattern,XL,True,300
398,Women's Stretch Ribbed Turtle Neck Patterned Long Sleeve T-Shirt,"['womens-t-shirts', 'women', 'womens-tops']",19.9,GrayishBrownPattern,XS,True,300
398,Women's Stretch Ribbed Turtle Neck Patterned Long Sleeve T-Shirt,"['womens-t-shirts', 'women', 'womens-tops']",19.9,GrayishBrownPattern,S,True,300
398,Women's Stretch Ribbed Turtle Neck Patterned Long Sleeve T-Shirt,"['womens-t-shirts', 'women', 'womens-tops']",19.9,GrayishBrownPattern,M,True,300
398,Women's Stretch Ribbed Turtle Neck Patterned Long Sleeve T-Shirt,"['womens-t-shirts', 'women', 'womens-tops']",19.9,GrayishBrownPattern,L,True,300
398,Women's Stretch Ribbed Turtle Neck Patterned Long Sleeve T-Shirt,"['womens-t-shirts', 'women', 'womens-tops']",19.9,GrayishBrownPattern,XL,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,OffWhite,XS,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,OffWhite,S,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,OffWhite,M,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,OffWhite,L,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,OffWhite,XL,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,CharcoalGray,XS,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,CharcoalGray,S,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,CharcoalGray,M,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,CharcoalGray,L,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,CharcoalGray,XL,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,Black,XS,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,Black,S,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,Black,M,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,Black,L,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,Black,XL,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,SandBeige,XS,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,SandBeige,S,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,SandBeige,M,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,SandBeige,L,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,SandBeige,XL,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,SmokyPink,XS,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,SmokyPink,S,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,SmokyPink,M,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,SmokyPink,L,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,SmokyPink,XL,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,Mustard,XS,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,Mustard,S,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,Mustard,M,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,Mustard,L,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,Mustard,XL,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,DarkNavy,XS,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,DarkNavy,S,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,DarkNavy,M,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,DarkNavy,L,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,DarkNavy,XL,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,Brown,XS,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,Brown,S,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,Brown,M,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,Brown,L,True,300
399,Women's Stretch Ribbed Turtle Neck Long Sleeve T-Shirt,"['womens-t-shirts', 'womens-t-shirts', 'women', 'women', 'womens-tops', 'womens-tops']",19.9,Brown,XL,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,White,XS,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,White,S,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,White,M,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,White,L,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,White,XL,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,White,XXL,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,MediumGray,XS,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,MediumGray,S,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,MediumGray,M,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,MediumGray,L,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,MediumGray,XL,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,MediumGray,XXL,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,Black,XS,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,Black,S,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,Black,M,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,Black,L,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,Black,XL,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,Black,XXL,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,LightOrange,XS,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,LightOrange,S,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,LightOrange,M,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,LightOrange,L,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,LightOrange,XL,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,LightOrange,XXL,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,LightYellow,XS,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,LightYellow,S,True,300
400,Women's Cool Touch Boat Neck Short Sleeve T-Shirt,"['womens-t-shirts', 'new-arrivals', 'activewear', 'women', 'apparel', 'womens-tops', 'apparel-sale', 'cool-touch']",29.9,LightYellow,M,True,300
